arm,source_path,index,label_names,quality_status,warnings,einthoven_residual,avR_residual,hr_estimate_bpm,target_prob_max,semantic_top1,semantic_any_positive_ge_05,prob_CD,prob_HYP,prob_MI,prob_NORM,prob_STTC
no_token,/root/autodl-tmp/ecgtwin_prompt_token_super5/effectiveness_pilot_v42_task1gate_ningbo_no_token_large_20260504/no_token/ningbo/gated/gated_samples.npz,61,NORM,warning,aVR = -(I+II)/2 violated (residual=0.401),0.15032365530780367,0.401360303356051,152.54237288135593,0.3295958340167999,False,False,0.964038074016571,0.3548622131347656,0.024750802665948868,0.3295958340167999,0.1896655410528183
no_token,/root/autodl-tmp/ecgtwin_prompt_token_super5/effectiveness_pilot_v42_task1gate_ningbo_no_token_large_20260504/no_token/ningbo/gated/gated_samples.npz,62,NORM,warning,aVR = -(I+II)/2 violated (residual=0.397),0.1473193562618714,0.39681695252827365,152.14994487320837,0.9833706617355347,True,True,0.0027523809112608433,0.04445580393075943,0.006372634321451187,0.9833706617355347,0.004615971818566322
no_token,/root/autodl-tmp/ecgtwin_prompt_token_super5/effectiveness_pilot_v42_task1gate_ningbo_no_token_large_20260504/no_token/ningbo/gated/gated_samples.npz,63,NORM,warning,Einthoven II=I+III violated (residual=0.366)|aVR = -(I+II)/2 violated (residual=0.913),0.366371103755546,0.9128557504443536,75.0,0.8642886281013489,True,True,0.160240039229393,0.16829432547092438,0.06379964202642441,0.8642886281013489,0.029753539711236954
v4_balanced_token,/root/autodl-tmp/ecgtwin_prompt_token_super5/generated_pool_v4_merged_balanced/ningbo/gated/gated_samples.npz,0,NORM,warning,aVR = -(I+II)/2 violated (residual=0.394),0.1253801513661747,0.39388845500454706,145.11041009463722,0.9842154383659363,True,True,0.03639359399676323,0.00514107383787632,0.009824845008552074,0.9842154383659363,0.0016704162117093801
v4_balanced_token,/root/autodl-tmp/ecgtwin_prompt_token_super5/generated_pool_v4_merged_balanced/ningbo/gated/gated_samples.npz,1,NORM,pass,,0.022500876903219596,0.028139907856224868,146.1794019933555,0.7976686954498291,True,True,0.48803117871284485,0.21899351477622986,0.019910549744963646,0.7976686954498291,0.12440812587738037
v4_balanced_token,/root/autodl-tmp/ecgtwin_prompt_token_super5/generated_pool_v4_merged_balanced/ningbo/gated/gated_samples.npz,2,NORM,pass,,0.08279267357457631,0.15190962547428044,105.26315789473685,0.9776232838630676,True,True,0.006122981198132038,0.01921902224421501,0.006949449889361858,0.9776232838630676,0.009367590770125389
v4_balanced_token,/root/autodl-tmp/ecgtwin_prompt_token_super5/generated_pool_v4_merged_balanced/ningbo/gated/gated_samples.npz,3,NORM,pass,,0.0901265119541474,0.259541699238002,123.14709236031928,0.9728603363037109,True,True,0.013133954256772995,0.12916284799575806,0.0012271407758817077,0.9728603363037109,0.009320846758782864
v4_balanced_token,/root/autodl-tmp/ecgtwin_prompt_token_super5/generated_pool_v4_merged_balanced/ningbo/gated/gated_samples.npz,4,NORM,warning,aVR = -(I+II)/2 violated (residual=0.320),0.12511735529674906,0.319902990260156,119.57796014067996,0.9631639719009399,True,True,0.009856355376541615,0.20488502085208893,0.0012571070110425353,0.9631639719009399,0.018176278099417686
v4_balanced_token,/root/autodl-tmp/ecgtwin_prompt_token_super5/generated_pool_v4_merged_balanced/ningbo/gated/gated_samples.npz,5,NORM,pass,,0.08699364325687443,0.20516776414269258,132.3529411764706,0.9144220352172852,True,True,0.09166637808084488,0.3684212267398834,0.0013817804865539074,0.9144220352172852,0.06428606808185577
v4_balanced_token,/root/autodl-tmp/ecgtwin_prompt_token_super5/generated_pool_v4_merged_balanced/ningbo/gated/gated_samples.npz,6,NORM,pass,,0.04695897621995651,0.2017921268365321,111.353711790393,0.9902348518371582,True,True,0.006745369639247656,0.0057807969860732555,0.001510673202574253,0.9902348518371582,0.0029981278348714113
v4_balanced_token,/root/autodl-tmp/ecgtwin_prompt_token_super5/generated_pool_v4_merged_balanced/ningbo/gated/gated_samples.npz,7,NORM,warning,aVR = -(I+II)/2 violated (residual=0.306),0.11839896197261289,0.30621601532640563,76.35206786850478,0.9773526191711426,True,True,0.05778510868549347,0.0749514251947403,0.0036751427687704563,0.9773526191711426,0.009452209807932377
v4_balanced_token,/root/autodl-tmp/ecgtwin_prompt_token_super5/generated_pool_v4_merged_balanced/ningbo/gated/gated_samples.npz,8,NORM,warning,aVR = -(I+II)/2 violated (residual=0.462),0.15730694880213372,0.462078207877887,133.33333333333331,0.9073889255523682,True,True,0.202957883477211,0.14577217400074005,0.04023303464055061,0.9073889255523682,0.02527480386197567
v4_balanced_token,/root/autodl-tmp/ecgtwin_prompt_token_super5/generated_pool_v4_merged_balanced/ningbo/gated/gated_samples.npz,9,NORM,warning,aVR = -(I+II)/2 violated (residual=0.433),0.13481486691983174,0.4329508143246598,74.53416149068323,0.9340893626213074,True,True,0.2998241186141968,0.16929100453853607,0.0076866839081048965,0.9340893626213074,0.010221971198916435
v4_balanced_token,/root/autodl-tmp/ecgtwin_prompt_token_super5/generated_pool_v4_merged_balanced/ningbo/gated/gated_samples.npz,10,NORM,warning,aVR = -(I+II)/2 violated (residual=0.412),0.15214840512474764,0.41153323070479125,57.87781350482315,0.6687365174293518,True,True,0.07576538622379303,0.6640984416007996,0.011322420090436935,0.6687365174293518,0.11174621433019638
v4_balanced_token,/root/autodl-tmp/ecgtwin_prompt_token_super5/generated_pool_v4_merged_balanced/ningbo/gated/gated_samples.npz,11,NORM,pass,,0.055380381380430194,0.14520465986634615,92.78350515463919,0.9424259662628174,True,True,0.02570449188351631,0.0648326724767685,0.09059590101242065,0.9424259662628174,0.020658284425735474
v4_balanced_token,/root/autodl-tmp/ecgtwin_prompt_token_super5/generated_pool_v4_merged_balanced/ningbo/gated/gated_samples.npz,12,NORM,pass,,0.05972552385067002,0.1635585021686461,87.4439461883408,0.9429450631141663,True,True,0.21587640047073364,0.027858754619956017,0.017226552590727806,0.9429450631141663,0.014349664561450481
v4_balanced_token,/root/autodl-tmp/ecgtwin_prompt_token_super5/generated_pool_v4_merged_balanced/ningbo/gated/gated_samples.npz,13,NORM,warning,aVR = -(I+II)/2 violated (residual=0.509),0.1731298743072357,0.5093286724506112,107.25552050473186,0.9280745387077332,True,True,0.009167122654616833,0.2698589265346527,0.006935895420610905,0.9280745387077332,0.03527815639972687
v4_balanced_token,/root/autodl-tmp/ecgtwin_prompt_token_super5/generated_pool_v4_merged_balanced/ningbo/gated/gated_samples.npz,14,NORM,pass,,0.06579261383089025,0.19973826330142888,79.04191616766468,0.9802051186561584,True,True,0.011411650106310844,0.07375190407037735,0.002180296927690506,0.9802051186561584,0.01160899456590414
v4_balanced_token,/root/autodl-tmp/ecgtwin_prompt_token_super5/generated_pool_v4_merged_balanced/ningbo/gated/gated_samples.npz,15,NORM,warning,aVR = -(I+II)/2 violated (residual=0.419),0.12808781181687104,0.4194465485688998,150.81967213114754,0.9315404891967773,True,True,0.05093524977564812,0.22693662345409393,0.00335038173943758,0.9315404891967773,0.01735059916973114
v4_balanced_token,/root/autodl-tmp/ecgtwin_prompt_token_super5/generated_pool_v4_merged_balanced/ningbo/gated/gated_samples.npz,16,NORM,warning,Einthoven II=I+III violated (residual=0.312)|aVR = -(I+II)/2 violated (residual=0.949),0.31213618342791905,0.9490151824450025,118.42105263157896,0.8631694912910461,True,True,0.022788111120462418,0.5505602359771729,0.0021583798807114363,0.8631694912910461,0.08820296823978424
v4_balanced_token,/root/autodl-tmp/ecgtwin_prompt_token_super5/generated_pool_v4_merged_balanced/ningbo/gated/gated_samples.npz,17,NORM,pass,,0.08786804810373042,0.08662030458787076,113.08203991130821,0.973874032497406,True,True,0.007811263203620911,0.025562195107340813,0.019097143784165382,0.973874032497406,0.018242960795760155
v4_balanced_token,/root/autodl-tmp/ecgtwin_prompt_token_super5/generated_pool_v4_merged_balanced/ningbo/gated/gated_samples.npz,18,NORM,pass,,0.09705471782099127,0.18811417540212516,132.07547169811323,0.8858215808868408,True,True,0.16088217496871948,0.00773225212469697,0.03885717689990997,0.8858215808868408,0.009295089170336723
v4_balanced_token,/root/autodl-tmp/ecgtwin_prompt_token_super5/generated_pool_v4_merged_balanced/ningbo/gated/gated_samples.npz,19,NORM,pass,,0.09253737889699877,0.23164482216319818,160.46511627906978,0.9105972647666931,True,True,0.5895258784294128,0.02926107868552208,0.04126961901783943,0.9105972647666931,0.00912155956029892
v4_balanced_token,/root/autodl-tmp/ecgtwin_prompt_token_super5/generated_pool_v4_merged_balanced/ningbo/gated/gated_samples.npz,20,NORM,warning,Einthoven II=I+III violated (residual=0.242)|aVR = -(I+II)/2 violated (residual=0.711),0.2415925238243298,0.7110554074580323,148.40989399293287,0.9623388051986694,True,True,0.011654279194772243,0.048033520579338074,0.05202063173055649,0.9623388051986694,0.03386768698692322
v4_balanced_token,/root/autodl-tmp/ecgtwin_prompt_token_super5/generated_pool_v4_merged_balanced/ningbo/gated/gated_samples.npz,21,NORM,pass,,0.11960373097537988,0.24183779492973742,85.71428571428572,0.9598066210746765,True,True,0.061672523617744446,0.021065862849354744,0.0074175200425088406,0.9598066210746765,0.016080202534794807
v4_balanced_token,/root/autodl-tmp/ecgtwin_prompt_token_super5/generated_pool_v4_merged_balanced/ningbo/gated/gated_samples.npz,22,NORM,pass,,0.0880729659173657,0.29278814144230625,150.1632208922742,0.8944581747055054,True,True,0.12812748551368713,0.04628105089068413,0.09862420707941055,0.8944581747055054,0.052887678146362305
v4_balanced_token,/root/autodl-tmp/ecgtwin_prompt_token_super5/generated_pool_v4_merged_balanced/ningbo/gated/gated_samples.npz,23,NORM,warning,aVR = -(I+II)/2 violated (residual=0.356),0.10885683396424299,0.3564550196192108,78.43137254901961,0.9855188131332397,True,True,0.026706736534833908,0.042781930416822433,0.0012920640874654055,0.9855188131332397,0.006227238569408655
v4_balanced_token,/root/autodl-tmp/ecgtwin_prompt_token_super5/generated_pool_v4_merged_balanced/ningbo/gated/gated_samples.npz,24,NORM,pass,,0.0756353422472107,0.23718172007631808,87.93686583990981,0.9534955620765686,True,True,0.20253229141235352,0.046303678303956985,0.030621197074651718,0.9534955620765686,0.014885001815855503
v4_balanced_token,/root/autodl-tmp/ecgtwin_prompt_token_super5/generated_pool_v4_merged_balanced/ningbo/gated/gated_samples.npz,25,NORM,pass,,0.049626487377323864,0.16352015456250557,131.86813186813188,0.9444118738174438,True,True,0.12344937026500702,0.04934508726000786,0.03592626005411148,0.9444118738174438,0.016461480408906937
v4_balanced_token,/root/autodl-tmp/ecgtwin_prompt_token_super5/generated_pool_v4_merged_balanced/ningbo/gated/gated_samples.npz,26,NORM,warning,aVR = -(I+II)/2 violated (residual=0.626),0.1954119217471352,0.6255050044857794,146.68218859138534,0.9711776375770569,True,True,0.03215019777417183,0.15367883443832397,0.0015710898442193866,0.9711776375770569,0.003339962800964713
v4_balanced_token,/root/autodl-tmp/ecgtwin_prompt_token_super5/generated_pool_v4_merged_balanced/ningbo/gated/gated_samples.npz,27,NORM,warning,Einthoven II=I+III violated (residual=0.225)|aVR = -(I+II)/2 violated (residual=0.656),0.22503587812942238,0.6561950565874606,74.4920993227991,0.6186345219612122,False,True,0.5379883646965027,0.6918560862541199,0.011721675284206867,0.6186345219612122,0.04493073374032974
v4_balanced_token,/root/autodl-tmp/ecgtwin_prompt_token_super5/generated_pool_v4_merged_balanced/ningbo/gated/gated_samples.npz,28,NORM,warning,aVR = -(I+II)/2 violated (residual=0.424),0.1405229317837509,0.4243888368464632,107.86516853932584,0.9212786555290222,True,True,0.06656304001808167,0.038173239678144455,0.04948315769433975,0.9212786555290222,0.05767083540558815
v4_balanced_token,/root/autodl-tmp/ecgtwin_prompt_token_super5/generated_pool_v4_merged_balanced/ningbo/gated/gated_samples.npz,29,NORM,pass,,0.07746158471272066,0.1230526049533716,134.98312710911136,0.5044719576835632,False,True,0.027286475524306297,0.08117139339447021,0.7910030484199524,0.5044719576835632,0.0184501763433218
v4_balanced_token,/root/autodl-tmp/ecgtwin_prompt_token_super5/generated_pool_v4_merged_balanced/ningbo/gated/gated_samples.npz,30,NORM,warning,Einthoven II=I+III violated (residual=0.213)|aVR = -(I+II)/2 violated (residual=0.609),0.21347376200712617,0.609337734679622,143.63438520130578,0.9735090732574463,True,True,0.007784100715070963,0.20329312980175018,0.0005790198338218033,0.9735090732574463,0.007937622256577015
v4_balanced_token,/root/autodl-tmp/ecgtwin_prompt_token_super5/generated_pool_v4_merged_balanced/ningbo/gated/gated_samples.npz,31,NORM,warning,Einthoven II=I+III violated (residual=0.208)|aVR = -(I+II)/2 violated (residual=0.622),0.20805860943732934,0.62204463538091,81.72531214528944,0.8832458257675171,True,True,0.032454002648591995,0.5515403747558594,0.003120994893833995,0.8832458257675171,0.02212049812078476
v4_balanced_token,/root/autodl-tmp/ecgtwin_prompt_token_super5/generated_pool_v4_merged_balanced/ningbo/gated/gated_samples.npz,32,NORM,warning,aVR = -(I+II)/2 violated (residual=0.358),0.15362909240914868,0.3579193146603181,139.1304347826087,0.9768564105033875,True,True,0.037528395652770996,0.04572106525301933,0.0012079955777153373,0.9768564105033875,0.007860145531594753
v4_balanced_token,/root/autodl-tmp/ecgtwin_prompt_token_super5/generated_pool_v4_merged_balanced/ningbo/gated/gated_samples.npz,33,NORM,pass,,0.048513212804120666,0.16676431149299523,144.1048034934498,0.9756237268447876,True,True,0.049361713230609894,0.07266172021627426,0.022234736010432243,0.9756237268447876,0.014455784112215042
v4_balanced_token,/root/autodl-tmp/ecgtwin_prompt_token_super5/generated_pool_v4_merged_balanced/ningbo/gated/gated_samples.npz,34,NORM,pass,,0.12324289235016976,0.29825199329820273,123.71134020618558,0.9214740991592407,True,True,0.008941634558141232,0.0654340460896492,0.021200083196163177,0.9214740991592407,0.16456258296966553
v4_balanced_token,/root/autodl-tmp/ecgtwin_prompt_token_super5/generated_pool_v4_merged_balanced/ningbo/gated/gated_samples.npz,35,NORM,pass,,0.13292766956449792,0.29863316433744985,129.62962962962962,0.9661029577255249,True,True,0.08364865928888321,0.013213200494647026,0.0048552509397268295,0.9661029577255249,0.006711739115417004
v4_balanced_token,/root/autodl-tmp/ecgtwin_prompt_token_super5/generated_pool_v4_merged_balanced/ningbo/gated/gated_samples.npz,36,NORM,pass,,0.07761036596282132,0.24299535869594796,74.07407407407408,0.9930374026298523,True,True,0.007029443513602018,0.024700377136468887,0.0011768271215260029,0.9930374026298523,0.0030593755654990673
v4_balanced_token,/root/autodl-tmp/ecgtwin_prompt_token_super5/generated_pool_v4_merged_balanced/ningbo/gated/gated_samples.npz,37,NORM,pass,,0.04062209192300745,0.02585430668394561,124.59016393442623,0.9703824520111084,True,True,0.04652607440948486,0.05070468783378601,0.011909852735698223,0.9703824520111084,0.016080006957054138
v4_balanced_token,/root/autodl-tmp/ecgtwin_prompt_token_super5/generated_pool_v4_merged_balanced/ningbo/gated/gated_samples.npz,38,NORM,warning,Einthoven II=I+III violated (residual=0.207)|aVR = -(I+II)/2 violated (residual=0.477),0.2069889955813607,0.47739679079131075,113.96648044692738,0.9514468312263489,True,True,0.13495486974716187,0.08508560061454773,0.007703986018896103,0.9514468312263489,0.020596377551555634
v4_balanced_token,/root/autodl-tmp/ecgtwin_prompt_token_super5/generated_pool_v4_merged_balanced/ningbo/gated/gated_samples.npz,39,NORM,pass,,0.06713965322115215,0.18350370180409084,138.91951488423373,0.9429242014884949,True,True,0.01735907979309559,0.4764243960380554,0.0003226803382858634,0.9429242014884949,0.024638166651129723
v4_balanced_token,/root/autodl-tmp/ecgtwin_prompt_token_super5/generated_pool_v4_merged_balanced/ningbo/gated/gated_samples.npz,40,NORM,warning,Einthoven II=I+III violated (residual=0.238)|aVR = -(I+II)/2 violated (residual=0.688),0.23848347468805442,0.6881065998581946,111.8421052631579,0.9668546915054321,True,True,0.06779592484235764,0.14317549765110016,0.004350006114691496,0.9668546915054321,0.009489418938755989
v4_balanced_token,/root/autodl-tmp/ecgtwin_prompt_token_super5/generated_pool_v4_merged_balanced/ningbo/gated/gated_samples.npz,41,MI,pass,,0.10642015197522557,0.15382612888167632,65.93406593406594,0.9608823657035828,True,True,0.44905826449394226,0.07088947296142578,0.9608823657035828,0.031903743743896484,0.1860075294971466
v4_balanced_token,/root/autodl-tmp/ecgtwin_prompt_token_super5/generated_pool_v4_merged_balanced/ningbo/gated/gated_samples.npz,42,MI,pass,,0.047469862555092814,0.028610425900348905,97.19222462203024,0.9936929941177368,True,True,0.8186090588569641,0.2230372130870819,0.9936929941177368,0.0064928787760436535,0.0667310431599617
v4_balanced_token,/root/autodl-tmp/ecgtwin_prompt_token_super5/generated_pool_v4_merged_balanced/ningbo/gated/gated_samples.npz,43,MI,pass,,0.11960599522409307,0.04592655732685279,88.23529411764706,0.5278936624526978,False,True,0.10761243849992752,0.2760094106197357,0.5278936624526978,0.13132590055465698,0.8564742207527161
v4_balanced_token,/root/autodl-tmp/ecgtwin_prompt_token_super5/generated_pool_v4_merged_balanced/ningbo/gated/gated_samples.npz,44,MI,warning,"large DC offset (|mean|>0.5): ['II', 'III', 'AVF', 'V5']|aVR = -(I+II)/2 violated (residual=0.693)",0.1226554142759302,0.6933271795002276,91.20521172638436,0.7371715903282166,True,True,0.25394436717033386,0.5215018391609192,0.7371715903282166,0.41354072093963623,0.6993598937988281
v4_balanced_token,/root/autodl-tmp/ecgtwin_prompt_token_super5/generated_pool_v4_merged_balanced/ningbo/gated/gated_samples.npz,45,MI,pass,,0.10423378692211357,0.15848046735886456,148.38709677419354,0.9443053603172302,False,True,0.9638983607292175,0.41361090540885925,0.9443053603172302,0.012620288878679276,0.08353825658559799
v4_balanced_token,/root/autodl-tmp/ecgtwin_prompt_token_super5/generated_pool_v4_merged_balanced/ningbo/gated/gated_samples.npz,46,MI,pass,,0.06787817044847207,0.053345811327980316,94.53781512605042,0.8523438572883606,True,True,0.2356378436088562,0.3577820360660553,0.8523438572883606,0.09228181838989258,0.5550147294998169
v4_balanced_token,/root/autodl-tmp/ecgtwin_prompt_token_super5/generated_pool_v4_merged_balanced/ningbo/gated/gated_samples.npz,47,MI,warning,aVR = -(I+II)/2 violated (residual=0.615),0.15315603146028198,0.6152766249578948,113.06532663316582,0.8963679075241089,False,True,0.927413821220398,0.5663006901741028,0.8963679075241089,0.007756079081445932,0.31234005093574524
v4_balanced_token,/root/autodl-tmp/ecgtwin_prompt_token_super5/generated_pool_v4_merged_balanced/ningbo/gated/gated_samples.npz,48,MI,pass,,0.09438496431438485,0.14885881392973224,115.50151975683892,0.08379346132278442,False,False,0.6660511493682861,0.20366108417510986,0.08379346132278442,0.697984516620636,0.18042445182800293
v4_balanced_token,/root/autodl-tmp/ecgtwin_prompt_token_super5/generated_pool_v4_merged_balanced/ningbo/gated/gated_samples.npz,49,MI,warning,Einthoven II=I+III violated (residual=0.276)|aVR = -(I+II)/2 violated (residual=0.482),0.2762260449143092,0.4817246139033286,103.1344792719919,0.9737508893013,True,True,0.8963543176651001,0.14816680550575256,0.9737508893013,0.02549084462225437,0.1288823038339615
v4_balanced_token,/root/autodl-tmp/ecgtwin_prompt_token_super5/generated_pool_v4_merged_balanced/ningbo/gated/gated_samples.npz,50,MI,warning,large DC offset (|mean|>0.5): ['AVR']|Einthoven II=I+III violated (residual=0.353)|aVR = -(I+II)/2 violated (residual=0.386),0.3531334556192051,0.38565523381298566,99.33774834437085,0.07909305393695831,False,False,0.2826900780200958,0.5835333466529846,0.07909305393695831,0.08117064088582993,0.9316685199737549
v4_balanced_token,/root/autodl-tmp/ecgtwin_prompt_token_super5/generated_pool_v4_merged_balanced/ningbo/gated/gated_samples.npz,51,MI,pass,,0.06448778443273533,0.1520893928618291,132.79678068410465,0.49598145484924316,False,False,0.7935209274291992,0.7949126362800598,0.49598145484924316,0.07300160080194473,0.7545080780982971
v4_balanced_token,/root/autodl-tmp/ecgtwin_prompt_token_super5/generated_pool_v4_merged_balanced/ningbo/gated/gated_samples.npz,52,MI,pass,,0.017892778848718132,0.04239088427682795,104.40122824974412,0.990456759929657,True,True,0.8014928102493286,0.1974235326051712,0.990456759929657,0.003638829803094268,0.0662531778216362
v4_balanced_token,/root/autodl-tmp/ecgtwin_prompt_token_super5/generated_pool_v4_merged_balanced/ningbo/gated/gated_samples.npz,53,MI,warning,"large DC offset (|mean|>0.5): ['I', 'II', 'AVL', 'V4', 'V5']|Einthoven II=I+III violated (residual=0.524)|aVR = -(I+II)/2 violated (residual=2.330)",0.5238130883784841,2.3296963847893144,126.44889357218123,0.07149304449558258,False,False,0.6846006512641907,0.864671528339386,0.07149304449558258,0.049867235124111176,0.9505695700645447
v4_balanced_token,/root/autodl-tmp/ecgtwin_prompt_token_super5/generated_pool_v4_merged_balanced/ningbo/gated/gated_samples.npz,54,MI,pass,,0.10807932522485462,0.1670646069145311,117.16341212744089,0.9681498408317566,True,True,0.1556074023246765,0.5262068510055542,0.9681498408317566,0.04514108970761299,0.23453134298324585
v4_balanced_token,/root/autodl-tmp/ecgtwin_prompt_token_super5/generated_pool_v4_merged_balanced/ningbo/gated/gated_samples.npz,55,MI,pass,,0.06344568941634193,0.09245022911980325,140.12738853503186,0.010813229717314243,False,False,0.2734666168689728,0.8978956341743469,0.010813229717314243,0.42636463046073914,0.17730796337127686
v4_balanced_token,/root/autodl-tmp/ecgtwin_prompt_token_super5/generated_pool_v4_merged_balanced/ningbo/gated/gated_samples.npz,56,MI,pass,,0.08387162743670784,0.07558866467490521,131.43483023001093,0.9927549958229065,True,True,0.17529632151126862,0.9249337315559387,0.9927549958229065,0.0019103469094261527,0.5078295469284058
v4_balanced_token,/root/autodl-tmp/ecgtwin_prompt_token_super5/generated_pool_v4_merged_balanced/ningbo/gated/gated_samples.npz,57,MI,pass,,0.19902565587143176,0.18428823401317743,107.36842105263158,0.8142907023429871,True,True,0.034656815230846405,0.7456814050674438,0.8142907023429871,0.17894358932971954,0.44185805320739746
v4_balanced_token,/root/autodl-tmp/ecgtwin_prompt_token_super5/generated_pool_v4_merged_balanced/ningbo/gated/gated_samples.npz,58,MI,warning,aVR = -(I+II)/2 violated (residual=0.408),0.13278886123847056,0.40759991425862135,113.56466876971609,0.9976401329040527,True,True,0.9347586035728455,0.4036789536476135,0.9976401329040527,0.004567362368106842,0.024790896102786064
v4_balanced_token,/root/autodl-tmp/ecgtwin_prompt_token_super5/generated_pool_v4_merged_balanced/ningbo/gated/gated_samples.npz,59,MI,warning,aVR = -(I+II)/2 violated (residual=0.412),0.15246263436436883,0.41218053256444903,89.4308943089431,0.7728481292724609,False,True,0.8826794624328613,0.21448487043380737,0.7728481292724609,0.0841241404414177,0.36551204323768616
v4_balanced_token,/root/autodl-tmp/ecgtwin_prompt_token_super5/generated_pool_v4_merged_balanced/ningbo/gated/gated_samples.npz,60,MI,warning,aVR = -(I+II)/2 violated (residual=0.353),0.1792410091716161,0.3528836466821763,122.8448275862069,0.9683982133865356,True,True,0.8518164753913879,0.513355016708374,0.9683982133865356,0.05813397467136383,0.07354918867349625
v4_balanced_token,/root/autodl-tmp/ecgtwin_prompt_token_super5/generated_pool_v4_merged_balanced/ningbo/gated/gated_samples.npz,61,MI,warning,"large DC offset (|mean|>0.5): ['I', 'II', 'III', 'AVR', 'AVF', 'V4', 'V5', 'V6']",0.11628000194299447,0.14521501673824694,121.48481439820021,0.7486547827720642,False,True,0.9242910742759705,0.1673339456319809,0.7486547827720642,0.18386612832546234,0.5915578007698059
v4_balanced_token,/root/autodl-tmp/ecgtwin_prompt_token_super5/generated_pool_v4_merged_balanced/ningbo/gated/gated_samples.npz,62,MI,warning,"large DC offset (|mean|>0.5): ['II', 'III', 'AVF', 'V4', 'V5']",0.0515149316660844,0.1999765339328772,109.42249240121582,0.10201656818389893,False,False,0.9939514398574829,0.7711844444274902,0.10201656818389893,0.050748247653245926,0.5508647561073303
v4_balanced_token,/root/autodl-tmp/ecgtwin_prompt_token_super5/generated_pool_v4_merged_balanced/ningbo/gated/gated_samples.npz,63,MI,warning,"large DC offset (|mean|>0.5): ['V2', 'V3', 'V4', 'V5', 'V6']|Einthoven II=I+III violated (residual=0.888)|aVR = -(I+II)/2 violated (residual=1.411)",0.8879910256526073,1.4106571355864173,89.86175115207374,0.9733328819274902,True,True,0.9150937795639038,0.7816749215126038,0.9733328819274902,0.039462342858314514,0.5707584619522095
